text_island_symbol,dominant_trajectory_state,last_trajectory_state,observations,last_family_change_state,last_score_delta,last_max_drift_pressure,passive_affordance,memory_note,first_seen_source,last_seen_source,last_state_path,last_maturity_path,last_score_path,trajectory_counts,history,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
dio_text_pduwz4,persistent_raw_history,persistent_raw_history,2,family_basis_stable,0.0,0.0,can_preserve_raw_semantic_trace,"dio_text_pduwz4: persistent_raw_history; observations=2; last_path=inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,D_E_F_text_island_reorganization_history,inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.226667 -> 0.226667 -> 0.226667,{'persistent_raw_history': 2},"[{'family_change_state': 'family_basis_stable', 'family_count_path': '4 -> 4 -> 4', 'maturity_path': 'new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island', 'max_drift_pressure': 0.0, 'score_delta': 0.0, 'score_path': '0.226667 -> 0.226667 -> 0.226667', 'source_label': 'C_D_E_text_island_reorganization_history', 'state_path': 'inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space', 'timestamp': 1780784649, 'trajectory_state': 'persistent_raw_history'}, {'source_label': 'D_E_F_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_stable', 'state_path': 'inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space', 'maturity_path': 'new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island', 'score_path': '0.226667 -> 0.226667 -> 0.226667', 'family_count_path': '4 -> 4 -> 4', 'score_delta': 0.0, 'max_drift_pressure': 0.0, 'timestamp': 1780785235}]",True,False,False,False,False,False,False,False
dio_text_pxnfv9,persistent_raw_history,persistent_raw_history,1,family_basis_single_or_absent,0.206666667,0.0,can_preserve_raw_semantic_trace,"dio_text_pxnfv9: persistent_raw_history; observations=1; last_path=absent -> absent -> inner_unconfirmed_raw_space; passiv, keine Handlung.",D_E_F_text_island_reorganization_history,D_E_F_text_island_reorganization_history,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,{'persistent_raw_history': 1},"[{'source_label': 'D_E_F_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_single_or_absent', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.000000 -> 0.206667', 'family_count_path': '0 -> 0 -> 1', 'score_delta': 0.206666667, 'max_drift_pressure': 0.0, 'timestamp': 1780785235}]",True,False,False,False,False,False,False,False
dio_text_qe7gt1,persistent_raw_history,persistent_raw_history,2,family_basis_stable,0.206666667,0.0,can_preserve_raw_semantic_trace,"dio_text_qe7gt1: persistent_raw_history; observations=2; last_path=absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,D_E_F_text_island_reorganization_history,absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,absent -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.000000 -> 0.206667 -> 0.206667,{'persistent_raw_history': 2},"[{'family_change_state': 'family_basis_single_or_absent', 'family_count_path': '0 -> 0 -> 1', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'max_drift_pressure': 0.0, 'score_delta': 0.206666667, 'score_path': '0.000000 -> 0.000000 -> 0.206667', 'source_label': 'C_D_E_text_island_reorganization_history', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'timestamp': 1780784649, 'trajectory_state': 'persistent_raw_history'}, {'source_label': 'D_E_F_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_stable', 'state_path': 'absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> new_unconfirmed_text_island -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.206667 -> 0.206667', 'family_count_path': '0 -> 1 -> 1', 'score_delta': 0.206666667, 'max_drift_pressure': 0.0, 'timestamp': 1780785235}]",True,False,False,False,False,False,False,False
dio_text_s8uxc7,persistent_raw_history,persistent_raw_history,2,family_basis_stable,0.0,0.0,can_preserve_raw_semantic_trace,"dio_text_s8uxc7: persistent_raw_history; observations=2; last_path=inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,D_E_F_text_island_reorganization_history,inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.206667 -> 0.206667 -> 0.206667,{'persistent_raw_history': 2},"[{'family_change_state': 'family_basis_stable', 'family_count_path': '1 -> 1 -> 1', 'maturity_path': 'new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island', 'max_drift_pressure': 0.0, 'score_delta': 0.0, 'score_path': '0.206667 -> 0.206667 -> 0.206667', 'source_label': 'C_D_E_text_island_reorganization_history', 'state_path': 'inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space', 'timestamp': 1780784649, 'trajectory_state': 'persistent_raw_history'}, {'source_label': 'D_E_F_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_stable', 'state_path': 'inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space', 'maturity_path': 'new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island', 'score_path': '0.206667 -> 0.206667 -> 0.206667', 'family_count_path': '1 -> 1 -> 1', 'score_delta': 0.0, 'max_drift_pressure': 0.0, 'timestamp': 1780785235}]",True,False,False,False,False,False,False,False
dio_text_sagras,persistent_raw_history,persistent_raw_history,1,family_basis_single_or_absent,0.206666667,0.0,can_preserve_raw_semantic_trace,"dio_text_sagras: persistent_raw_history; observations=1; last_path=absent -> absent -> inner_unconfirmed_raw_space; passiv, keine Handlung.",D_E_F_text_island_reorganization_history,D_E_F_text_island_reorganization_history,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,{'persistent_raw_history': 1},"[{'source_label': 'D_E_F_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_single_or_absent', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.000000 -> 0.206667', 'family_count_path': '0 -> 0 -> 1', 'score_delta': 0.206666667, 'max_drift_pressure': 0.0, 'timestamp': 1780785235}]",True,False,False,False,False,False,False,False
dio_text_se3c2x,persistent_raw_history,persistent_raw_history,1,family_basis_single_or_absent,0.206666667,0.0,can_preserve_raw_semantic_trace,"dio_text_se3c2x: persistent_raw_history; observations=1; last_path=absent -> absent -> inner_unconfirmed_raw_space; passiv, keine Handlung.",D_E_F_text_island_reorganization_history,D_E_F_text_island_reorganization_history,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,{'persistent_raw_history': 1},"[{'source_label': 'D_E_F_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_single_or_absent', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.000000 -> 0.206667', 'family_count_path': '0 -> 0 -> 1', 'score_delta': 0.206666667, 'max_drift_pressure': 0.0, 'timestamp': 1780785235}]",True,False,False,False,False,False,False,False
dio_text_t4lcg6,persistent_raw_history,persistent_raw_history,1,family_basis_single_or_absent,0.213333333,0.0,can_preserve_raw_semantic_trace,"dio_text_t4lcg6: persistent_raw_history; observations=1; last_path=absent -> absent -> inner_unconfirmed_raw_space; passiv, keine Handlung.",D_E_F_text_island_reorganization_history,D_E_F_text_island_reorganization_history,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.213333,{'persistent_raw_history': 1},"[{'source_label': 'D_E_F_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_single_or_absent', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.000000 -> 0.213333', 'family_count_path': '0 -> 0 -> 2', 'score_delta': 0.213333333, 'max_drift_pressure': 0.0, 'timestamp': 1780785235}]",True,False,False,False,False,False,False,False
dio_text_t8qf9f,persistent_raw_history,persistent_raw_history,1,family_basis_single_or_absent,0.206666667,0.0,can_preserve_raw_semantic_trace,"dio_text_t8qf9f: persistent_raw_history; observations=1; last_path=absent -> absent -> inner_unconfirmed_raw_space; passiv, keine Handlung.",D_E_F_text_island_reorganization_history,D_E_F_text_island_reorganization_history,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,{'persistent_raw_history': 1},"[{'source_label': 'D_E_F_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_single_or_absent', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.000000 -> 0.206667', 'family_count_path': '0 -> 0 -> 1', 'score_delta': 0.206666667, 'max_drift_pressure': 0.0, 'timestamp': 1780785235}]",True,False,False,False,False,False,False,False
dio_text_tjhw7r,persistent_raw_history,persistent_raw_history,2,family_basis_stable,0.0,0.0,can_preserve_raw_semantic_trace,"dio_text_tjhw7r: persistent_raw_history; observations=2; last_path=inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,D_E_F_text_island_reorganization_history,inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.206667 -> 0.206667 -> 0.206667,{'persistent_raw_history': 2},"[{'family_change_state': 'family_basis_stable', 'family_count_path': '1 -> 1 -> 1', 'maturity_path': 'new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island', 'max_drift_pressure': 0.0, 'score_delta': 0.0, 'score_path': '0.206667 -> 0.206667 -> 0.206667', 'source_label': 'C_D_E_text_island_reorganization_history', 'state_path': 'inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space', 'timestamp': 1780784649, 'trajectory_state': 'persistent_raw_history'}, {'source_label': 'D_E_F_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_stable', 'state_path': 'inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space', 'maturity_path': 'new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island', 'score_path': '0.206667 -> 0.206667 -> 0.206667', 'family_count_path': '1 -> 1 -> 1', 'score_delta': 0.0, 'max_drift_pressure': 0.0, 'timestamp': 1780785235}]",True,False,False,False,False,False,False,False
dio_text_u0lq7x,persistent_raw_history,persistent_raw_history,1,family_basis_single_or_absent,0.206666667,0.0,can_preserve_raw_semantic_trace,"dio_text_u0lq7x: persistent_raw_history; observations=1; last_path=absent -> absent -> inner_unconfirmed_raw_space; passiv, keine Handlung.",D_E_F_text_island_reorganization_history,D_E_F_text_island_reorganization_history,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,{'persistent_raw_history': 1},"[{'source_label': 'D_E_F_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_single_or_absent', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.000000 -> 0.206667', 'family_count_path': '0 -> 0 -> 1', 'score_delta': 0.206666667, 'max_drift_pressure': 0.0, 'timestamp': 1780785235}]",True,False,False,False,False,False,False,False
dio_text_u1ig76,persistent_raw_history,persistent_raw_history,2,family_basis_stable,0.206666667,0.0,can_preserve_raw_semantic_trace,"dio_text_u1ig76: persistent_raw_history; observations=2; last_path=absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,D_E_F_text_island_reorganization_history,absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,absent -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.000000 -> 0.206667 -> 0.206667,{'persistent_raw_history': 2},"[{'family_change_state': 'family_basis_single_or_absent', 'family_count_path': '0 -> 0 -> 1', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'max_drift_pressure': 0.0, 'score_delta': 0.206666667, 'score_path': '0.000000 -> 0.000000 -> 0.206667', 'source_label': 'C_D_E_text_island_reorganization_history', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'timestamp': 1780784649, 'trajectory_state': 'persistent_raw_history'}, {'source_label': 'D_E_F_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_stable', 'state_path': 'absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> new_unconfirmed_text_island -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.206667 -> 0.206667', 'family_count_path': '0 -> 1 -> 1', 'score_delta': 0.206666667, 'max_drift_pressure': 0.0, 'timestamp': 1780785235}]",True,False,False,False,False,False,False,False
dio_text_u4588w,persistent_raw_history,persistent_raw_history,1,family_basis_single_or_absent,0.206666667,0.0,can_preserve_raw_semantic_trace,"dio_text_u4588w: persistent_raw_history; observations=1; last_path=absent -> absent -> inner_unconfirmed_raw_space; passiv, keine Handlung.",D_E_F_text_island_reorganization_history,D_E_F_text_island_reorganization_history,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,{'persistent_raw_history': 1},"[{'source_label': 'D_E_F_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_single_or_absent', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.000000 -> 0.206667', 'family_count_path': '0 -> 0 -> 1', 'score_delta': 0.206666667, 'max_drift_pressure': 0.0, 'timestamp': 1780785235}]",True,False,False,False,False,False,False,False
dio_text_uqj615,persistent_raw_history,persistent_raw_history,1,family_basis_single_or_absent,0.226666667,0.0,can_preserve_raw_semantic_trace,"dio_text_uqj615: persistent_raw_history; observations=1; last_path=absent -> absent -> inner_unconfirmed_raw_space; passiv, keine Handlung.",D_E_F_text_island_reorganization_history,D_E_F_text_island_reorganization_history,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.226667,{'persistent_raw_history': 1},"[{'source_label': 'D_E_F_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_single_or_absent', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.000000 -> 0.226667', 'family_count_path': '0 -> 0 -> 4', 'score_delta': 0.226666667, 'max_drift_pressure': 0.0, 'timestamp': 1780785235}]",True,False,False,False,False,False,False,False
dio_text_uxsov0,persistent_raw_history,persistent_raw_history,2,family_basis_stable,0.0,0.0,can_preserve_raw_semantic_trace,"dio_text_uxsov0: persistent_raw_history; observations=2; last_path=inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,D_E_F_text_island_reorganization_history,inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.206667 -> 0.206667 -> 0.206667,{'persistent_raw_history': 2},"[{'family_change_state': 'family_basis_stable', 'family_count_path': '0 -> 1 -> 1', 'maturity_path': 'absent -> new_unconfirmed_text_island -> new_unconfirmed_text_island', 'max_drift_pressure': 0.0, 'score_delta': 0.206666667, 'score_path': '0.000000 -> 0.206667 -> 0.206667', 'source_label': 'C_D_E_text_island_reorganization_history', 'state_path': 'absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space', 'timestamp': 1780784649, 'trajectory_state': 'persistent_raw_history'}, {'source_label': 'D_E_F_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_stable', 'state_path': 'inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space', 'maturity_path': 'new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island', 'score_path': '0.206667 -> 0.206667 -> 0.206667', 'family_count_path': '1 -> 1 -> 1', 'score_delta': 0.0, 'max_drift_pressure': 0.0, 'timestamp': 1780785235}]",True,False,False,False,False,False,False,False
